Compound,Date,Negative,Neutral,News Source,Positive,Tweet Text,Tweets Ago
0.4019,Sun Dec 17 14:45:07 +0000 2017,0.816,0.0,@WSJ,0.184,Package-delivery companies are bracing for the busiest week of the holiday season https://t.co/72Bzt1tquD,70
-0.2263,Sun Dec 17 14:30:06 +0000 2017,0.793,0.123,@WSJ,0.084,The ANC said Sunday it disqualified nearly 500 delegates from voting at its leadership conference as it prepared to… https://t.co/U7u0ENKCKb,71
0.0772,Sun Dec 17 14:07:02 +0000 2017,0.925,0.0,@WSJ,0.075,"Voters increasingly want Democrats to control Congress after 2018 midterm elections, a new WSJ/NBC News poll shows https://t.co/xHpzfnIw8x",72
0.0,Sun Dec 17 14:00:07 +0000 2017,1.0,0.0,@WSJ,0.0,The Bank of Japan has pumped a staggering $4 trillion into the financial system over nearly five years and dropped… https://t.co/gMk9Z6cERe,73
0.128,Sun Dec 17 13:57:04 +0000 2017,0.903,0.0,@WSJ,0.097,French defense company Thales to buy chip maker Gemalto for $5.64 billion in cash https://t.co/o3Melh3gVk,74
0.0,Sun Dec 17 13:30:11 +0000 2017,1.0,0.0,@WSJ,0.0,Ten of the 16 Chinese firms debuting on the New York Stock Exchange or Nasdaq this year are trading below their IPO… https://t.co/JyXi8eUCsw,75
-0.3612,Sun Dec 17 13:00:17 +0000 2017,0.829,0.171,@WSJ,0.0,"Hurricanes in Florida, Texas and Puerto Rico underscored the risks of flooding, and the lengthy and costly process… https://t.co/NtIItKRXq2",76
-0.6369,Sun Dec 17 12:30:04 +0000 2017,0.743,0.257,@WSJ,0.0,"After decades of scandal, a new wave of sexual harrassment accusations has D.C. legislators on the run https://t.co/zJw7i72a8i",77
-0.7003,Sun Dec 17 12:03:04 +0000 2017,0.775,0.225,@WSJ,0.0,Rising food prices are squeezing grocers. But they aren't charging much more in stores out of fear of losing your b… https://t.co/CMkYA5tD7P,78
0.0,Sun Dec 17 11:30:18 +0000 2017,1.0,0.0,@WSJ,0.0,"Verizon will make NFL games available on its apps for smartphones and tablets, regardless of a customer’s mobile ca… https://t.co/fy8xbyyoFx",79
0.0,Sun Dec 17 17:40:02 +0000 2017,1.0,0.0,@WSJ,0.0,A small club in suburban Chicago bought a ski jump for $1. The investment may yield three Olympians https://t.co/LTHuWmBYZz,80
-0.296,Sun Dec 17 17:22:31 +0000 2017,0.891,0.109,@WSJ,0.0,"No federal law requires home sellers to disclose if their properties have been flooded. Instead, state laws govern… https://t.co/P7Xep6uUH6",81
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@WSJ,0.0,Dianne Feinstein says she sees another ‘year of the woman’ in the making after 6 lawmakers have said they would lea… https://t.co/h5RLFSpzqp,82
0.0,Sun Dec 17 16:45:09 +0000 2017,1.0,0.0,@WSJ,0.0,"Taxes look to be just one of many factors in Americans’ decisions about where to live, so impact of state dedecutio… https://t.co/716Wku6eSR",83
-0.3182,Sun Dec 17 16:30:07 +0000 2017,0.67,0.196,@WSJ,0.134,"Banks offer to spice up some deals with leverage, a strategy popular before the financial crisis https://t.co/h5x3G3TbTm",84
-0.4703,Sun Dec 17 16:20:05 +0000 2017,0.548,0.31,@WSJ,0.142,The holidays are here—and so are the meaningless games with ridiculous names https://t.co/V5ZjYBBw6C,85
0.6369,Sun Dec 17 16:00:22 +0000 2017,0.658,0.0,@WSJ,0.342,What fuel makers won’t do with profits from tax overhaul: expand https://t.co/JDnvvDvoWq,86
-0.875,Sun Dec 17 15:40:07 +0000 2017,0.438,0.562,@WSJ,0.0,Eight killed in suicide bombing at Pakistan church https://t.co/ffK3LRB9QY,87
0.5106,Sun Dec 17 15:20:03 +0000 2017,0.837,0.0,@WSJ,0.163,"Without FCC rules, tech and media giants are free to consolidate, upsell and—hopefully—build more pipelines to incr… https://t.co/hbn0ZOa2YX",88
0.3818,Sun Dec 17 15:00:20 +0000 2017,0.88,0.0,@WSJ,0.12,"Policymakers are looking at overhauls of Fannie Mae and Freddie Mac, retreating on promises to wind down the mortga… https://t.co/9NK0HTpozf",89
0.4019,Sun Dec 17 14:45:07 +0000 2017,0.816,0.0,@WSJ,0.184,Package-delivery companies are bracing for the busiest week of the holiday season https://t.co/72Bzt1tquD,90
-0.2263,Sun Dec 17 14:30:06 +0000 2017,0.793,0.123,@WSJ,0.084,The ANC said Sunday it disqualified nearly 500 delegates from voting at its leadership conference as it prepared to… https://t.co/U7u0ENKCKb,91
0.0772,Sun Dec 17 14:07:02 +0000 2017,0.925,0.0,@WSJ,0.075,"Voters increasingly want Democrats to control Congress after 2018 midterm elections, a new WSJ/NBC News poll shows https://t.co/xHpzfnIw8x",92
0.0,Sun Dec 17 14:00:07 +0000 2017,1.0,0.0,@WSJ,0.0,The Bank of Japan has pumped a staggering $4 trillion into the financial system over nearly five years and dropped… https://t.co/gMk9Z6cERe,93
0.128,Sun Dec 17 13:57:04 +0000 2017,0.903,0.0,@WSJ,0.097,French defense company Thales to buy chip maker Gemalto for $5.64 billion in cash https://t.co/o3Melh3gVk,94
0.0,Sun Dec 17 13:30:11 +0000 2017,1.0,0.0,@WSJ,0.0,Ten of the 16 Chinese firms debuting on the New York Stock Exchange or Nasdaq this year are trading below their IPO… https://t.co/JyXi8eUCsw,95
-0.3612,Sun Dec 17 13:00:17 +0000 2017,0.829,0.171,@WSJ,0.0,"Hurricanes in Florida, Texas and Puerto Rico underscored the risks of flooding, and the lengthy and costly process… https://t.co/NtIItKRXq2",96
-0.6369,Sun Dec 17 12:30:04 +0000 2017,0.743,0.257,@WSJ,0.0,"After decades of scandal, a new wave of sexual harrassment accusations has D.C. legislators on the run https://t.co/zJw7i72a8i",97
-0.7003,Sun Dec 17 12:03:04 +0000 2017,0.775,0.225,@WSJ,0.0,Rising food prices are squeezing grocers. But they aren't charging much more in stores out of fear of losing your b… https://t.co/CMkYA5tD7P,98
0.0,Sun Dec 17 11:30:18 +0000 2017,1.0,0.0,@WSJ,0.0,"Verizon will make NFL games available on its apps for smartphones and tablets, regardless of a customer’s mobile ca… https://t.co/fy8xbyyoFx",99
0.0,Sun Dec 17 17:40:02 +0000 2017,1.0,0.0,@WSJ,0.0,A small club in suburban Chicago bought a ski jump for $1. The investment may yield three Olympians https://t.co/LTHuWmBYZz,100
-0.296,Sun Dec 17 17:22:31 +0000 2017,0.891,0.109,@WSJ,0.0,"No federal law requires home sellers to disclose if their properties have been flooded. Instead, state laws govern… https://t.co/P7Xep6uUH6",101
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@WSJ,0.0,Dianne Feinstein says she sees another ‘year of the woman’ in the making after 6 lawmakers have said they would lea… https://t.co/h5RLFSpzqp,102
0.0,Sun Dec 17 16:45:09 +0000 2017,1.0,0.0,@WSJ,0.0,"Taxes look to be just one of many factors in Americans’ decisions about where to live, so impact of state dedecutio… https://t.co/716Wku6eSR",103
-0.3182,Sun Dec 17 16:30:07 +0000 2017,0.67,0.196,@WSJ,0.134,"Banks offer to spice up some deals with leverage, a strategy popular before the financial crisis https://t.co/h5x3G3TbTm",104
-0.4703,Sun Dec 17 16:20:05 +0000 2017,0.548,0.31,@WSJ,0.142,The holidays are here—and so are the meaningless games with ridiculous names https://t.co/V5ZjYBBw6C,105
0.6369,Sun Dec 17 16:00:22 +0000 2017,0.658,0.0,@WSJ,0.342,What fuel makers won’t do with profits from tax overhaul: expand https://t.co/JDnvvDvoWq,106
-0.875,Sun Dec 17 15:40:07 +0000 2017,0.438,0.562,@WSJ,0.0,Eight killed in suicide bombing at Pakistan church https://t.co/ffK3LRB9QY,107
0.5106,Sun Dec 17 15:20:03 +0000 2017,0.837,0.0,@WSJ,0.163,"Without FCC rules, tech and media giants are free to consolidate, upsell and—hopefully—build more pipelines to incr… https://t.co/hbn0ZOa2YX",108
0.3818,Sun Dec 17 15:00:20 +0000 2017,0.88,0.0,@WSJ,0.12,"Policymakers are looking at overhauls of Fannie Mae and Freddie Mac, retreating on promises to wind down the mortga… https://t.co/9NK0HTpozf",109
0.4019,Sun Dec 17 14:45:07 +0000 2017,0.816,0.0,@WSJ,0.184,Package-delivery companies are bracing for the busiest week of the holiday season https://t.co/72Bzt1tquD,110
-0.2263,Sun Dec 17 14:30:06 +0000 2017,0.793,0.123,@WSJ,0.084,The ANC said Sunday it disqualified nearly 500 delegates from voting at its leadership conference as it prepared to… https://t.co/U7u0ENKCKb,111
0.0772,Sun Dec 17 14:07:02 +0000 2017,0.925,0.0,@WSJ,0.075,"Voters increasingly want Democrats to control Congress after 2018 midterm elections, a new WSJ/NBC News poll shows https://t.co/xHpzfnIw8x",112
0.0,Sun Dec 17 14:00:07 +0000 2017,1.0,0.0,@WSJ,0.0,The Bank of Japan has pumped a staggering $4 trillion into the financial system over nearly five years and dropped… https://t.co/gMk9Z6cERe,113
0.128,Sun Dec 17 13:57:04 +0000 2017,0.903,0.0,@WSJ,0.097,French defense company Thales to buy chip maker Gemalto for $5.64 billion in cash https://t.co/o3Melh3gVk,114
0.0,Sun Dec 17 13:30:11 +0000 2017,1.0,0.0,@WSJ,0.0,Ten of the 16 Chinese firms debuting on the New York Stock Exchange or Nasdaq this year are trading below their IPO… https://t.co/JyXi8eUCsw,115
-0.3612,Sun Dec 17 13:00:17 +0000 2017,0.829,0.171,@WSJ,0.0,"Hurricanes in Florida, Texas and Puerto Rico underscored the risks of flooding, and the lengthy and costly process… https://t.co/NtIItKRXq2",116
-0.6369,Sun Dec 17 12:30:04 +0000 2017,0.743,0.257,@WSJ,0.0,"After decades of scandal, a new wave of sexual harrassment accusations has D.C. legislators on the run https://t.co/zJw7i72a8i",117
-0.7003,Sun Dec 17 12:03:04 +0000 2017,0.775,0.225,@WSJ,0.0,Rising food prices are squeezing grocers. But they aren't charging much more in stores out of fear of losing your b… https://t.co/CMkYA5tD7P,118
0.0,Sun Dec 17 11:30:18 +0000 2017,1.0,0.0,@WSJ,0.0,"Verizon will make NFL games available on its apps for smartphones and tablets, regardless of a customer’s mobile ca… https://t.co/fy8xbyyoFx",119
0.0,Sun Dec 17 17:40:02 +0000 2017,1.0,0.0,@WSJ,0.0,A small club in suburban Chicago bought a ski jump for $1. The investment may yield three Olympians https://t.co/LTHuWmBYZz,120
-0.296,Sun Dec 17 17:22:31 +0000 2017,0.891,0.109,@WSJ,0.0,"No federal law requires home sellers to disclose if their properties have been flooded. Instead, state laws govern… https://t.co/P7Xep6uUH6",121
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@WSJ,0.0,Dianne Feinstein says she sees another ‘year of the woman’ in the making after 6 lawmakers have said they would lea… https://t.co/h5RLFSpzqp,122
0.0,Sun Dec 17 16:45:09 +0000 2017,1.0,0.0,@WSJ,0.0,"Taxes look to be just one of many factors in Americans’ decisions about where to live, so impact of state dedecutio… https://t.co/716Wku6eSR",123
-0.3182,Sun Dec 17 16:30:07 +0000 2017,0.67,0.196,@WSJ,0.134,"Banks offer to spice up some deals with leverage, a strategy popular before the financial crisis https://t.co/h5x3G3TbTm",124
-0.4703,Sun Dec 17 16:20:05 +0000 2017,0.548,0.31,@WSJ,0.142,The holidays are here—and so are the meaningless games with ridiculous names https://t.co/V5ZjYBBw6C,125
0.6369,Sun Dec 17 16:00:22 +0000 2017,0.658,0.0,@WSJ,0.342,What fuel makers won’t do with profits from tax overhaul: expand https://t.co/JDnvvDvoWq,126
-0.875,Sun Dec 17 15:40:07 +0000 2017,0.438,0.562,@WSJ,0.0,Eight killed in suicide bombing at Pakistan church https://t.co/ffK3LRB9QY,127
0.5106,Sun Dec 17 15:20:03 +0000 2017,0.837,0.0,@WSJ,0.163,"Without FCC rules, tech and media giants are free to consolidate, upsell and—hopefully—build more pipelines to incr… https://t.co/hbn0ZOa2YX",128
0.3818,Sun Dec 17 15:00:20 +0000 2017,0.88,0.0,@WSJ,0.12,"Policymakers are looking at overhauls of Fannie Mae and Freddie Mac, retreating on promises to wind down the mortga… https://t.co/9NK0HTpozf",129
0.4019,Sun Dec 17 14:45:07 +0000 2017,0.816,0.0,@WSJ,0.184,Package-delivery companies are bracing for the busiest week of the holiday season https://t.co/72Bzt1tquD,130
-0.2263,Sun Dec 17 14:30:06 +0000 2017,0.793,0.123,@WSJ,0.084,The ANC said Sunday it disqualified nearly 500 delegates from voting at its leadership conference as it prepared to… https://t.co/U7u0ENKCKb,131
0.0772,Sun Dec 17 14:07:02 +0000 2017,0.925,0.0,@WSJ,0.075,"Voters increasingly want Democrats to control Congress after 2018 midterm elections, a new WSJ/NBC News poll shows https://t.co/xHpzfnIw8x",132
0.0,Sun Dec 17 14:00:07 +0000 2017,1.0,0.0,@WSJ,0.0,The Bank of Japan has pumped a staggering $4 trillion into the financial system over nearly five years and dropped… https://t.co/gMk9Z6cERe,133
0.128,Sun Dec 17 13:57:04 +0000 2017,0.903,0.0,@WSJ,0.097,French defense company Thales to buy chip maker Gemalto for $5.64 billion in cash https://t.co/o3Melh3gVk,134
0.0,Sun Dec 17 13:30:11 +0000 2017,1.0,0.0,@WSJ,0.0,Ten of the 16 Chinese firms debuting on the New York Stock Exchange or Nasdaq this year are trading below their IPO… https://t.co/JyXi8eUCsw,135
-0.3612,Sun Dec 17 13:00:17 +0000 2017,0.829,0.171,@WSJ,0.0,"Hurricanes in Florida, Texas and Puerto Rico underscored the risks of flooding, and the lengthy and costly process… https://t.co/NtIItKRXq2",136
-0.6369,Sun Dec 17 12:30:04 +0000 2017,0.743,0.257,@WSJ,0.0,"After decades of scandal, a new wave of sexual harrassment accusations has D.C. legislators on the run https://t.co/zJw7i72a8i",137
-0.7003,Sun Dec 17 12:03:04 +0000 2017,0.775,0.225,@WSJ,0.0,Rising food prices are squeezing grocers. But they aren't charging much more in stores out of fear of losing your b… https://t.co/CMkYA5tD7P,138
0.0,Sun Dec 17 11:30:18 +0000 2017,1.0,0.0,@WSJ,0.0,"Verizon will make NFL games available on its apps for smartphones and tablets, regardless of a customer’s mobile ca… https://t.co/fy8xbyyoFx",139
0.0,Sun Dec 17 17:40:02 +0000 2017,1.0,0.0,@WSJ,0.0,A small club in suburban Chicago bought a ski jump for $1. The investment may yield three Olympians https://t.co/LTHuWmBYZz,140
-0.296,Sun Dec 17 17:22:31 +0000 2017,0.891,0.109,@WSJ,0.0,"No federal law requires home sellers to disclose if their properties have been flooded. Instead, state laws govern… https://t.co/P7Xep6uUH6",141
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@WSJ,0.0,Dianne Feinstein says she sees another ‘year of the woman’ in the making after 6 lawmakers have said they would lea… https://t.co/h5RLFSpzqp,142
0.0,Sun Dec 17 16:45:09 +0000 2017,1.0,0.0,@WSJ,0.0,"Taxes look to be just one of many factors in Americans’ decisions about where to live, so impact of state dedecutio… https://t.co/716Wku6eSR",143
-0.3182,Sun Dec 17 16:30:07 +0000 2017,0.67,0.196,@WSJ,0.134,"Banks offer to spice up some deals with leverage, a strategy popular before the financial crisis https://t.co/h5x3G3TbTm",144
-0.4703,Sun Dec 17 16:20:05 +0000 2017,0.548,0.31,@WSJ,0.142,The holidays are here—and so are the meaningless games with ridiculous names https://t.co/V5ZjYBBw6C,145
0.6369,Sun Dec 17 16:00:22 +0000 2017,0.658,0.0,@WSJ,0.342,What fuel makers won’t do with profits from tax overhaul: expand https://t.co/JDnvvDvoWq,146
-0.875,Sun Dec 17 15:40:07 +0000 2017,0.438,0.562,@WSJ,0.0,Eight killed in suicide bombing at Pakistan church https://t.co/ffK3LRB9QY,147
0.5106,Sun Dec 17 15:20:03 +0000 2017,0.837,0.0,@WSJ,0.163,"Without FCC rules, tech and media giants are free to consolidate, upsell and—hopefully—build more pipelines to incr… https://t.co/hbn0ZOa2YX",148
0.3818,Sun Dec 17 15:00:20 +0000 2017,0.88,0.0,@WSJ,0.12,"Policymakers are looking at overhauls of Fannie Mae and Freddie Mac, retreating on promises to wind down the mortga… https://t.co/9NK0HTpozf",149
0.4019,Sun Dec 17 14:45:07 +0000 2017,0.816,0.0,@WSJ,0.184,Package-delivery companies are bracing for the busiest week of the holiday season https://t.co/72Bzt1tquD,150
-0.2263,Sun Dec 17 14:30:06 +0000 2017,0.793,0.123,@WSJ,0.084,The ANC said Sunday it disqualified nearly 500 delegates from voting at its leadership conference as it prepared to… https://t.co/U7u0ENKCKb,151
0.0772,Sun Dec 17 14:07:02 +0000 2017,0.925,0.0,@WSJ,0.075,"Voters increasingly want Democrats to control Congress after 2018 midterm elections, a new WSJ/NBC News poll shows https://t.co/xHpzfnIw8x",152
0.0,Sun Dec 17 14:00:07 +0000 2017,1.0,0.0,@WSJ,0.0,The Bank of Japan has pumped a staggering $4 trillion into the financial system over nearly five years and dropped… https://t.co/gMk9Z6cERe,153
0.128,Sun Dec 17 13:57:04 +0000 2017,0.903,0.0,@WSJ,0.097,French defense company Thales to buy chip maker Gemalto for $5.64 billion in cash https://t.co/o3Melh3gVk,154
0.0,Sun Dec 17 13:30:11 +0000 2017,1.0,0.0,@WSJ,0.0,Ten of the 16 Chinese firms debuting on the New York Stock Exchange or Nasdaq this year are trading below their IPO… https://t.co/JyXi8eUCsw,155
-0.3612,Sun Dec 17 13:00:17 +0000 2017,0.829,0.171,@WSJ,0.0,"Hurricanes in Florida, Texas and Puerto Rico underscored the risks of flooding, and the lengthy and costly process… https://t.co/NtIItKRXq2",156
-0.6369,Sun Dec 17 12:30:04 +0000 2017,0.743,0.257,@WSJ,0.0,"After decades of scandal, a new wave of sexual harrassment accusations has D.C. legislators on the run https://t.co/zJw7i72a8i",157
-0.7003,Sun Dec 17 12:03:04 +0000 2017,0.775,0.225,@WSJ,0.0,Rising food prices are squeezing grocers. But they aren't charging much more in stores out of fear of losing your b… https://t.co/CMkYA5tD7P,158
0.0,Sun Dec 17 11:30:18 +0000 2017,1.0,0.0,@WSJ,0.0,"Verizon will make NFL games available on its apps for smartphones and tablets, regardless of a customer’s mobile ca… https://t.co/fy8xbyyoFx",159
0.0,Sun Dec 17 17:40:02 +0000 2017,1.0,0.0,@WSJ,0.0,A small club in suburban Chicago bought a ski jump for $1. The investment may yield three Olympians https://t.co/LTHuWmBYZz,160
-0.296,Sun Dec 17 17:22:31 +0000 2017,0.891,0.109,@WSJ,0.0,"No federal law requires home sellers to disclose if their properties have been flooded. Instead, state laws govern… https://t.co/P7Xep6uUH6",161
0.0,Sun Dec 17 17:00:02 +0000 2017,1.0,0.0,@WSJ,0.0,Dianne Feinstein says she sees another ‘year of the woman’ in the making after 6 lawmakers have said they would lea… https://t.co/h5RLFSpzqp,162
0.0,Sun Dec 17 16:45:09 +0000 2017,1.0,0.0,@WSJ,0.0,"Taxes look to be just one of many factors in Americans’ decisions about where to live, so impact of state dedecutio… https://t.co/716Wku6eSR",163
